year,fips,estabs,emp,tot_wages,avg_annual_pay
2000,20005,382,5736,129735679,22618
2000,20007,180,1187,24688774,20799
2000,20009,980,10530,244407784,23211
2000,20011,360,5320,112344250,21117
2000,20013,283,4071,83645129,20547
2000,20015,1157,11248,260745301,23181
2000,20017,67,480,7974265,16613
2000,20019,89,704,11592741,16467
2000,20021,375,5132,121767244,23727
2000,20023,109,662,15567632,23516
2000,20025,76,350,8235825,23531
2000,20027,273,2296,40550380,17661
2000,20029,323,2885,54753479,18979
2000,20031,249,2689,98392324,36591
2000,20033,80,433,6694260,15460
2000,20035,769,11375,284406224,25003
2000,20037,986,14016,299741087,21386
2000,20039,115,762,11510695,15106
2000,20041,530,5657,108411216,19164
2000,20043,167,1945,54232966,27883
2000,20045,2776,35369,806143110,22792
2000,20047,110,745,16074619,21577
2000,20049,55,278,4464764,16060
2000,20051,933,11413,243399750,21327
2000,20053,166,1577,35075505,22242
2000,20055,1063,17482,419370577,23989
2000,20057,832,13150,327464352,24902
2000,20059,557,6728,149955458,22288
2000,20061,595,7947,148753393,18718
2000,20063,115,711,13401082,18848
2000,20065,102,664,12146524,18293
2000,20067,241,2653,74523553,28090
2000,20069,213,1625,40258358,24774
2000,20071,61,447,9063223,20276
2000,20073,230,1450,26312509,18147
2000,20075,95,693,14444332,20843
2000,20077,205,1268,25265610,19926
2000,20079,752,11403,277265183,24315
2000,20081,116,951,24862511,26144
2000,20083,46,274,5630628,20550
2000,20085,258,3568,71368530,20002
2000,20087,322,2071,41163483,19876
2000,20089,93,413,6392469,15478
2000,20091,17807,262410,9862064090,37583
2000,20093,96,644,13570007,21071
2000,20095,209,1925,40974722,21286
2000,20097,104,784,14689224,18736
2000,20099,507,8108,162241615,20010
2000,20101,81,458,10722085,23411
2000,20103,1071,12637,314724807,24905
2000,20105,99,548,7731501,14109
2000,20107,189,1419,40100707,28260
2000,20109,117,703,14337734,20395
2000,20111,865,14020,316719092,22591
2000,20113,873,11888,312222200,26264
2000,20115,311,2999,55453554,18491
2000,20117,334,3749,84611308,22569
2000,20119,131,732,17700462,24181
2000,20121,659,6337,142354733,22464
2000,20123,259,2687,59010085,21961
2000,20125,997,14607,336142516,23012
2000,20127,153,1284,24422319,19020
2000,20129,99,708,20713325,29256
2000,20131,344,3779,80643585,21340
2000,20133,503,6218,130366656,20966
2000,20135,152,777,16111186,20735
2000,20137,188,1615,31923206,19767
2000,20139,318,3144,45512763,14476
2000,20141,154,1152,19243947,16705
2000,20143,117,832,16432113,19750
2000,20145,178,1401,28446401,20304
2000,20147,205,1828,37037560,20261
2000,20149,453,6270,156692659,24991
2000,20151,359,2990,67723016,22650
2000,20153,94,632,10884703,17223
2000,20155,1637,23576,620943488,26338
2000,20157,179,1595,30074063,18855
2000,20159,293,2318,51090905,22041
2000,20161,1311,17298,343105635,19835
2000,20163,191,1388,28154742,20284
2000,20165,91,790,17709212,22417
2000,20167,275,2169,39369041,18151
2000,20169,1696,27850,712047873,25567
2000,20171,226,1636,38085676,23280
2000,20173,11389,223262,7303659727,32713
2000,20175,673,9701,260204785,26822
2000,20177,4576,78548,2244651206,28577
2000,20179,100,509,11974476,23525
2000,20181,262,2710,47618242,17571
2000,20183,147,1087,18060572,16615
2000,20185,140,812,16616523,20464
2000,20187,73,569,12017145,21120
2000,20189,178,1222,29232031,23921
2000,20191,517,5087,109998359,21623
2000,20193,346,3146,60417985,19205
2000,20195,111,680,12272489,18048
2000,20197,115,792,14814827,18706
2000,20199,53,348,6110995,17560
2000,20201,207,1378,22215120,16121
2000,20203,88,529,12355068,23356
2000,20205,232,3130,77484625,24755
2000,20207,105,499,7997369,16027
2000,20209,3197,62374,2122131481,34023
2000,21001,314,3334,69961687,20984
2000,21003,228,4352,96629921,22204
2000,21005,280,3384,89352546,26404
2000,21007,191,2733,95639993,34995
2000,21009,954,15715,378386486,24078
2000,21011,163,1429,27892298,19519
2000,21013,666,8396,175351254,20885
2000,21015,2710,64078,2131086456,33258
2000,21017,476,5350,142466932,26629
2000,21019,1630,24477,720777662,29447
2000,21021,810,16053,400568227,24953
2000,21023,113,1015,23299306,22955
2000,21025,244,2171,40913625,18846
2000,21027,331,2175,39234538,18039
2000,21029,895,9501,218076708,22953
2000,21031,216,3403,73434363,21579
2000,21033,278,3178,68508020,21557
2000,21035,825,11521,252523327,21919
2000,21037,1682,21182,575771051,27182
2000,21039,81,608,10509020,17285
2000,21041,252,5070,168269922,33189
2000,21043,472,4275,76190542,17822
2000,21045,211,2672,51352596,19219
2000,21047,1397,20625,518683946,25148
2000,21049,797,12425,325708944,26214
2000,21051,353,2966,53668563,18095
2000,21053,205,3061,51524504,16833
2000,21055,167,1797,38844314,21616
2000,21057,127,1447,24342582,16823
2000,21059,2428,34571,893533043,25846
2000,21061,114,826,13254718,16047
2000,21063,70,295,4559634,15456
2000,21065,222,1784,31273990,17530
2000,21067,8623,141173,4198307438,29739
2000,21069,276,2500,51675974,20670
2000,21071,914,8638,209551071,24259
2000,21073,1184,16815,425543474,25307
2000,21075,202,2475,54968713,22210
2000,21077,105,1782,57121063,32054
2000,21079,218,1626,33766305,20766
2000,21081,409,4565,94093909,20612
2000,21083,723,10284,259374537,25221
2000,21085,503,7003,142721427,20380
2000,21087,164,1312,23029373,17553
2000,21089,548,6566,182125696,27738
2000,21091,157,4549,192081371,42225
2000,21093,2062,27885,730993751,26215
2000,21095,584,6196,150798821,24338
2000,21097,320,4364,114138345,26155
2000,21099,280,3550,68130241,19192
2000,21101,1138,19517,544070700,27877
2000,21103,258,2310,53349805,23095
2000,21105,94,1036,18799289,18146
2000,21107,1126,14275,367257703,25727
2000,21109,151,2364,44150515,18676
2000,21111,21504,393232,13142506175,33422
2000,21113,903,11043,284254275,25741
2000,21115,524,4797,102218530,21309
2000,21117,3415,47827,1454444233,30411
2000,21119,258,2342,71329158,30457
2000,21121,483,5971,125519490,21022
2000,21123,251,1921,36261907,18877
2000,21125,1178,19134,454856939,23772
2000,21127,237,2322,56384704,24283
2000,21129,119,1239,23892912,19284
2000,21131,156,2167,77958109,35975
2000,21133,479,4918,124400296,25295
2000,21135,155,1100,18869772,17154
2000,21137,306,2847,59495008,20897
2000,21139,156,1972,48085372,24384
2000,21141,525,8592,227854463,26519
2000,21143,179,1303,19798119,15194
2000,21145,2238,34024,921849038,27094
2000,21147,179,2339,40381341,17264
2000,21149,190,1304,25051878,19212
2000,21151,1484,21598,510290354,23627
2000,21153,218,1713,38596449,22531
2000,21155,376,5085,113058731,22234
2000,21157,715,9260,302671758,32686
2000,21159,199,2170,69605639,32076
2000,21161,494,8442,204438196,24217
2000,21163,339,2877,71744215,24937
2000,21165,75,556,9891666,17791
2000,21167,436,6237,187539229,30069
2000,21169,139,1843,38465880,20871
2000,21171,226,2641,50988998,19307
2000,21173,574,9058,198278477,21890
2000,21175,199,1875,39626831,21134
2000,21177,576,7037,173682322,24681
2000,21179,905,11330,287705508,25393
2000,21181,88,901,17845357,19806
2000,21183,351,4668,96234549,20616
2000,21185,1104,8947,236778396,26465
2000,21187,126,1148,28829082,25112
2000,21189,42,351,5704178,16251
2000,21191,204,1945,48517002,24944
2000,21193,792,9421,247518542,26273
2000,21195,1767,20397,549538915,26942
2000,21197,199,2324,45515372,19585
2000,21199,1527,20697,460432789,22246
2000,21201,26,152,2061141,13560
2000,21203,213,2778,51476300,18530
2000,21205,490,6350,130161548,20498
2000,21207,340,4563,83130033,18218
2000,21209,758,21043,882060810,41917
2000,21211,775,12346,348918776,28262
2000,21213,376,7517,207658857,27625
2000,21215,172,1037,21016874,20267
2000,21217,668,7105,146601997,20634
2000,21219,183,2472,56638051,22912
2000,21221,238,2715,62670804,23083
2000,21223,83,528,14382617,27240
2000,21225,316,4998,133558226,26722
2000,21227,2680,41594,1117413643,26865
2000,21229,237,2542,60284758,23715
2000,21231,322,4864,90004033,18504
2000,21233,270,3264,90841157,27831
2000,21235,711,9586,210637579,21973
2000,21237,82,920,14140192,15370
2000,21239,614,8874,262159486,29542
2000,22001,1112,11431,246683082,21580
2000,22003,361,6518,124211391,19057
2000,22005,1588,26488,901109452,34020
2000,22007,302,3688,99100918,26871
2000,22009,740,8078,148899765,18433
2000,22011,578,6876,190441796,27697
2000,22013,257,3057,70431557,23039
2000,22015,2030,30758,693725904,22554
2000,22017,6959,98072,2728213450,27818
2000,22019,4413,71035,2043754897,28771
2000,22021,202,1726,34743279,20129
2000,22023,212,2969,101147750,34068
2000,22025,204,1571,27408889,17447
2000,22027,274,2455,54301900,22119
2000,22029,386,3580,69034421,19283
2000,22031,401,4809,129653435,26961
2000,22033,12959,199137,5780706179,29029
2000,22035,182,1389,24265096,17469
2000,22037,251,1868,40322260,21586
2000,22039,557,5869,124517356,21216
2000,22041,412,4399,70109844,15938
2000,22043,203,1696,39289939,23166
2000,22045,1742,24818,692144186,27889
2000,22047,564,11883,474066262,39894
2000,22049,282,3125,87005405,27842
2000,22051,13994,190568,5342789255,28036
2000,22053,591,5471,104513472,19103
2000,22055,7136,102239,3049948968,29832
2000,22057,1874,22995,649882315,28262
2000,22059,300,2587,55134930,21312
2000,22061,952,13369,321777135,24069
2000,22063,1212,11057,238120545,21536
2000,22065,244,2489,41197356,16552
2000,22067,586,6963,176835457,25396
2000,22069,811,9539,210129945,22029
2000,22071,13201,209556,6559089701,31300
2000,22073,4226,58724,1508094033,25681
2000,22075,839,13741,506930202,36892
2000,22077,385,4148,101721816,24523
2000,22079,3209,43018,1030458960,23954
2000,22081,171,1838,40554422,22064
2000,22083,426,4786,99468212,20783
2000,22085,459,4442,93381282,21022
2000,22087,1173,12921,316001962,24456
2000,22089,913,16410,710780409,43314
2000,22091,100,893,20911796,23417
2000,22093,335,5640,222743705,39494
2000,22095,673,10976,337075373,30710
2000,22097,1528,15449,339401269,21969
2000,22099,677,8498,171743960,20210
2000,22101,1538,23072,736287808,31913
2000,22103,4857,45994,1061321080,23075
2000,22105,2042,23789,464326428,19519
2000,22107,131,1245,30021955,24114
2000,22109,2742,40183,1215122904,30240
2000,22111,318,4767,96370359,20216
2000,22113,1023,10655,294805431,27668
2000,22115,697,6942,137663829,19831
2000,22117,738,8248,185974958,22548
2000,22119,855,10282,241724099,23509
2000,22121,457,8965,275871323,30772
2000,22123,188,2417,41462370,17154
2000,22125,210,3882,152345335,39244
2000,22127,335,3962,91964757,23212
2000,23001,2688,42055,1094990141,26037
2000,23003,2260,24453,538264414,22012
2000,23005,10342,146528,4503219618,30733
2000,23007,809,9971,257761754,25851
2000,23009,2243,19478,486489454,24976
2000,23011,3147,41684,1078223339,25867
2000,23013,1488,14833,355936307,23996
2000,23015,1308,9288,208289049,22426
2000,23017,1341,15055,376560789,25012
2000,23019,3916,55734,1474116660,26449
2000,23021,462,4647,100777362,21687
2000,23023,776,13764,434041406,31535
2000,23025,1207,16982,437097398,25739
2000,23027,861,9386,220494535,23492
2000,23029,917,9435,204710054,21697
2000,23031,5110,52284,1345540225,25735
2000,24001,1754,24061,561419341,23333
2000,24003,11896,160050,5585184219,34896
2000,24005,33605,606384,22143369241,36517
2000,24009,1410,13797,404311315,29304
2000,24011,609,7444,173276466,23277
2000,24013,3842,39826,1040249407,26120
2000,24015,1549,18111,534407742,29507
2000,24017,2441,28673,708179945,24698
2000,24019,697,9489,237486173,25028
2000,24021,4743,65233,1952970409,29938
2000,24023,835,8456,172804862,20436
2000,24025,4481,53586,1404262574,26206
2000,24027,6924,113681,4350915391,38273
2000,24029,673,6740,157544678,23375
2000,24031,29477,369545,15536371870,42042
2000,24033,14154,231460,7967390124,34422
2000,24035,1117,8746,193977833,22179
2000,24037,1668,22631,683440601,30199
2000,24039,429,4212,101175890,24021
2000,24041,1551,16250,436775108,26878
2000,24043,3002,55113,1543479818,28006
2000,24045,2443,35347,944274492,26714
2000,24047,2019,20282,396486638,19549
2000,25001,8090,75133,2143504935,28529
2000,25003,4225,54079,1676429692,31000
2000,25005,12981,195275,5889332171,30159
2000,25007,977,5927,163858451,27646
2000,25009,18427,266560,10543542023,39554
2000,25011,1713,22742,631414171,27764
2000,25013,11144,171570,5397823174,31461
2000,25015,3469,43217,1163444459,26921
2000,25017,44252,766731,41167308734,53692
2000,25019,765,5008,165780778,33103
2000,25021,19872,293022,12746229844,43499
2000,25023,11352,138930,4625144266,33291
2000,25025,20509,515189,30335544699,58882
2000,25027,17427,276037,10174992961,36861
2000,26001,252,1472,30104768,20452
2000,26003,269,2193,55931970,25505
2000,26005,2019,33802,1041541293,30813
2000,26007,897,10196,265141392,26004
2000,26009,587,4822,110288052,22872
2000,26011,389,4251,83957378,19750
2000,26013,238,2611,58728716,22493
2000,26015,831,10440,270705944,25930
2000,26017,2597,34843,1062294480,30488
2000,26019,469,3535,72497341,20508
2000,26021,4039,59967,1875704219,31279
2000,26023,895,12182,315716788,25917
2000,26025,2821,51412,1630604420,31716
2000,26027,765,8081,221986645,27470
2000,26029,930,9178,261768979,28521
2000,26031,970,6732,146239879,21723
2000,26033,919,9921,208408563,21007
2000,26035,640,6361,135025823,21227
2000,26037,1054,11484,315046027,27433
2000,26039,330,3440,83691264,24329
2000,26041,1168,12594,334118447,26530
2000,26043,956,11595,316041394,27257
2000,26045,1800,26297,788810710,29996
2000,26047,1444,14626,392686102,26848
2000,26049,8739,141381,5173427376,36592
2000,26051,449,3812,91414385,23981
2000,26053,498,5163,101742773,19706
2000,26055,3350,41023,1157809774,28223
2000,26057,830,11234,274635886,24447
2000,26059,885,13747,401247607,29188
2000,26061,938,9563,196886936,20588
2000,26063,1037,11934,316272766,26502
2000,26065,7259,124082,4096058635,33011
2000,26067,959,11476,315147848,27461
2000,26069,743,7018,152430891,21720
2000,26071,429,2705,56452252,20870
2000,26073,1290,21126,496841610,23518
2000,26075,3209,50419,1563391747,31008
2000,26077,5661,101719,3326765121,32705
2000,26079,373,3510,103996720,29629
2000,26081,14456,323035,10879004285,33677
2000,26083,72,470,7305145,15543
2000,26085,171,1298,28164344,21698
2000,26087,1663,17842,461891230,25888
2000,26089,645,5373,123235492,22936
2000,26091,2168,28499,828696564,29078
2000,26093,3576,42086,1361049240,32340
2000,26095,197,1261,25090416,19897
2000,26097,573,4255,86160337,20249
2000,26099,18319,301671,12356909915,40962
2000,26101,650,6256,147901636,23642
2000,26103,1691,20849,557342305,26732
2000,26105,771,9179,229940889,25051
2000,26107,749,7618,164874437,21643
2000,26109,535,7764,185201862,23854
2000,26111,1865,31620,1386390842,43845
2000,26113,263,2281,48393735,21216
2000,26115,2426,37602,1311535668,34879
2000,26117,1112,16720,414717158,24804
2000,26119,264,1863,35878111,19258
2000,26121,3370,55917,1719209177,30746
2000,26123,757,8700,223333261,25670
2000,26125,42540,713154,32143125899,45072
2000,26127,746,5879,115810325,19699
2000,26129,573,5324,105324051,19783
2000,26131,246,1719,40918589,23804
2000,26133,457,6380,182646378,28628
2000,26135,229,1468,28373276,19328
2000,26137,847,10194,262663029,25766
2000,26139,5554,106748,3390086296,31758
2000,26141,415,2968,61631578,20765
2000,26143,662,4769,88937308,18649
2000,26145,4747,84288,2924578958,34697
2000,26147,3360,44627,1331030835,29826
2000,26149,1325,21031,644844640,30662
2000,26151,997,9804,236218889,24094
2000,26153,274,2061,50762676,24630
2000,26155,1276,14992,365564336,24384
2000,26157,1019,10161,335967878,33064
2000,26159,1449,17170,472239884,27504
2000,26161,8192,137037,5761528526,42044
2000,26163,35965,746805,32099411557,42982
2000,26165,890,14897,375475429,25205
2000,27001,412,3024,61195391,20237
2000,27003,6665,94906,3217842943,33906
2000,27005,906,9737,206524404,21210
2000,27007,1046,13257,288962210,21797
2000,27009,760,12510,327048936,26143
2000,27011,191,1202,22328109,18576
2000,27013,1745,28252,704428357,24934
2000,27015,769,12748,316159759,24801
2000,27017,666,10153,301799126,29725
2000,27019,1726,25256,883584613,34985
2000,27021,767,7049,128777544,18269
2000,27023,413,4526,110056800,24317
2000,27025,977,10328,262339044,25401
2000,27027,1092,12887,272574131,21151
2000,27029,214,1744,48669573,27907
2000,27031,244,2109,37815301,17930
2000,27033,360,3781,77298224,20444
2000,27035,1823,21386,531327481,24845
2000,27037,8869,136059,4649209521,34171
2000,27039,387,3611,98254659,27210
2000,27041,1114,12796,306634141,23963
2000,27043,459,4862,107634365,22138
2000,27045,581,5420,115719157,21350
2000,27047,840,12134,291520558,24025
2000,27049,1181,19159,523480190,27323
2000,27051,211,1652,34496039,20881
2000,27053,41145,787634,34815110400,44202
2000,27055,393,4075,82086762,20144
2000,27057,525,5020,111399769,22191
2000,27059,688,7348,181133262,24651
2000,27061,1109,12450,328470860,26383
2000,27063,293,3502,71810189,20505
2000,27065,276,2962,74517010,25158
2000,27067,1241,17181,399438405,23249
2000,27069,174,1143,22733140,19889
2000,27071,452,4686,143165253,30552
2000,27073,208,1638,29927037,18270
2000,27075,286,3128,81265072,25980
2000,27077,152,1202,26301669,21882
2000,27079,628,7748,189045122,24399
2000,27081,173,1379,23552021,17079
2000,27083,741,12025,303377635,25229
2000,27085,953,15521,463402428,29856
2000,27087,114,1583,35279026,22286
2000,27089,267,1757,37963557,21607
2000,27091,680,8126,194039052,23879
2000,27093,540,5420,128497099,23708
2000,27095,567,8241,181719852,22051
2000,27097,756,8491,188813975,22237
2000,27099,890,13576,350965430,25852
2000,27101,264,2130,42257549,19839
2000,27103,589,11899,295468805,24831
2000,27105,616,8066,174107381,21585
2000,27107,212,1442,30834186,21383
2000,27109,3029,75132,2721920533,36229
2000,27111,1550,17445,381828065,21888
2000,27113,378,6548,156388794,23883
2000,27115,543,6199,124918287,20151
2000,27117,325,3326,70203580,21108
2000,27119,874,9535,202663328,21255
2000,27121,307,2845,63313306,22254
2000,27123,14224,279825,10858185435,38803
2000,27125,110,849,17230380,20295
2000,27127,540,5787,127616441,22052
2000,27129,576,5008,116038720,23171
2000,27131,1294,18435,516597377,28023
2000,27133,246,2629,54289372,20650
2000,27135,368,7794,211148965,27091
2000,27137,5385,77253,2161198582,27976
2000,27139,2174,30532,1040653542,34084
2000,27141,1416,15749,425314287,27006
2000,27143,359,3186,65246985,20479
2000,27145,3750,66170,1767257710,26708
2000,27147,904,18116,513146650,28326
2000,27149,316,3503,79879264,22803
2000,27151,314,3228,68263369,21147
2000,27153,482,4801,111636225,23253
2000,27155,117,673,13135392,19518
2000,27157,541,6157,138752279,22536
2000,27159,415,4875,106234663,21792
2000,27161,467,6838,173512634,25375
2000,27163,4489,57926,1872853689,32332
2000,27165,320,4089,88448615,21631
2000,27167,175,1559,32245007,20683
2000,27169,1195,21919,543464031,24794
2000,27171,2190,23931,644251168,26921
2000,27173,330,3189,63325438,19857
2000,28001,1011,10827,249215566,23018
2000,28003,754,11410,285836731,25051
2000,28005,196,1798,41174578,22900
2000,28007,370,4741,94723799,19980
2000,28009,68,1227,30660201,24988
2000,28011,791,9427,210815523,22363
2000,28013,289,3171,65962371,20802
2000,28015,111,688,12944523,18815
2000,28017,356,6973,149245453,21403
2000,28019,135,1471,37795226,25694
2000,28021,162,2384,88369900,37068
2000,28023,264,3618,78155835,21602
2000,28025,371,7467,189889151,25430
2000,28027,695,8348,192166848,23020
2000,28029,434,5341,107441484,20116
2000,28031,272,3508,64809182,18475
2000,28033,1722,28848,721075992,24996
2000,28035,1727,23746,572374168,24104
2000,28037,131,1243,27839751,22397
2000,28039,285,2560,48270570,18856
2000,28041,114,784,14482324,18472
2000,28043,559,9188,226111761,24609
2000,28045,725,9559,272640131,28522
2000,28047,4260,72208,1725868517,23901
2000,28049,6510,102870,3127249214,30400
2000,28051,298,2706,55301448,20437
2000,28053,244,3103,52440654,16900
2000,28055,33,168,2638154,15703
2000,28057,313,4231,96447029,22795
2000,28059,2170,41328,1287020060,31142
2000,28061,246,3591,76902713,21415
2000,28063,70,542,10567981,19498
2000,28065,165,1248,24436577,19581
2000,28067,1328,21013,509350487,24240
2000,28069,119,979,17208813,17578
2000,28071,806,10357,218787902,21125
2000,28073,811,10682,229925282,21525
2000,28075,1876,27935,708836738,25375
2000,28077,186,2432,84065313,34566
2000,28079,305,5442,98557254,18110
2000,28081,2157,48265,1304796390,27034
2000,28083,854,11818,244457421,20685
2000,28085,707,10031,239324374,23858
2000,28087,1449,21556,559041689,25934
2000,28089,1859,23341,601931377,25789
2000,28091,501,5970,115951407,19422
2000,28093,376,5539,118129499,21327
2000,28095,634,8940,238775263,26709
2000,28097,224,2281,37735476,16543
2000,28099,477,11154,259338203,23251
2000,28101,332,4780,99666306,20851
2000,28103,214,2732,52803106,19328
2000,28105,711,9432,181239123,19215
2000,28107,588,8279,181403834,21911
2000,28109,685,6493,125498913,19328
2000,28111,122,1751,56613029,32332
2000,28113,904,12223,238105185,19480
2000,28115,403,9477,215693475,22760
2000,28117,436,7048,150190211,21310
2000,28119,147,1380,26993680,19561
2000,28121,2499,37818,1052160164,27822
2000,28123,485,11181,218747881,19564
2000,28125,159,1020,18265639,17907
2000,28127,371,5017,91606416,18259
2000,28129,179,3068,72537464,23643
2000,28131,251,2323,50623150,21792
2000,28133,545,7667,151621404,19776
2000,28135,209,1796,32306276,17988
2000,28137,357,4764,101470295,21299
2000,28139,350,6156,152956263,24847
2000,28141,361,5376,115260339,21440
2000,28143,271,17167,395416537,23034
2000,28145,398,7766,182997274,23564
2000,28147,210,2272,42529057,18719
2000,28149,1174,20150,488296352,24233
2000,28151,1467,18727,428256826,22868
2000,28153,363,4216,90790719,21535
2000,28155,175,2910,53625177,18428
2000,28157,151,1193,21763271,18242
2000,28159,368,4980,127607355,25624
2000,28161,176,2437,57751470,23698
2000,28163,448,4853,114947793,23686
2000,29001,610,8563,181048225,21143
2000,29003,244,1652,31191513,18881
2000,29005,230,1535,27602673,17982
2000,29007,627,8065,201662114,25005
2000,29009,819,13374,337887729,25265
2000,29011,291,4599,99028097,21533
2000,29013,353,2586,47266065,18278
2000,29015,353,2249,36786023,16357
2000,29017,209,1473,23902904,16227
2000,29019,3761,51503,1262840681,24520
2000,29021,2323,36671,999920412,27267
2000,29023,1089,14394,323987157,22508
2000,29025,168,807,16892710,20933
2000,29027,678,9221,259332358,28124
2000,29029,1519,14218,298805243,21016
2000,29031,2214,35058,888959381,25357
2000,29033,248,1981,39149872,19763
2000,29035,133,800,12179780,15225
2000,29037,1655,14820,328509630,22167
2000,29039,279,2236,37582670,16808
2000,29041,220,1639,32257477,19681
2000,29043,1076,10593,220036376,20772
2000,29045,141,902,15630824,17329
2000,29047,4505,72766,2385837372,32788
2000,29049,404,3556,68638852,19302
2000,29051,2065,31859,842062912,26431
2000,29053,390,4100,81056062,19770
2000,29055,493,5049,100753132,19955
2000,29057,148,1273,25829320,20290
2000,29059,269,1852,29451383,15902
2000,29061,181,1385,25829194,18649
2000,29063,192,1468,23942457,16310
2000,29065,299,3291,67469143,20501
2000,29067,189,1929,36133638,18732
2000,29069,758,8670,175365965,20227
2000,29071,2322,30550,779162754,25505
2000,29073,422,4875,105603849,21662
2000,29075,190,1692,30478124,18013
2000,29077,7479,126341,3336378297,26408
2000,29079,249,2900,59329744,20459
2000,29081,236,2042,34321093,16808
2000,29083,593,6728,137179786,20389
2000,29085,144,776,11272186,14526
2000,29087,138,1021,20188128,19773
2000,29089,209,1863,36875048,19793
2000,29091,983,12666,242238902,19125
2000,29093,246,2829,80545965,28472
2000,29095,18338,333844,12041967048,36071
2000,29097,3032,51923,1284734813,24743
2000,29099,3324,34549,839721277,24305
2000,29101,818,9384,190159941,20264
2000,29103,102,604,11927709,19748
2000,29105,763,12442,269834267,21687
2000,29107,769,6987,128800926,18434
2000,29109,636,6478,133631833,20629
2000,29111,210,2198,46354457,21089
2000,29113,716,6886,163403933,23730
2000,29115,314,3989,81238955,20366
2000,29117,444,5281,115425263,21857
2000,29119,317,5057,102746609,20318
2000,29121,351,3506,66420478,18945
2000,29123,258,2264,38762060,17121
2000,29125,132,1044,21649051,20737
2000,29127,807,12047,288978576,23988
2000,29129,82,1639,37593376,22937
2000,29131,623,5914,126856838,21450
2000,29133,326,3322,64172493,19317
2000,29135,302,3296,66604146,20208
2000,29137,181,2146,47147462,21970
2000,29139,332,2698,55111392,20427
2000,29141,492,3611,62152270,17212
2000,29143,413,7211,199536082,27671
2000,29145,1031,16438,424691732,25836
2000,29147,515,6497,138567983,21328
2000,29149,214,1738,28883952,16619
2000,29151,241,2523,53992306,21400
2000,29153,169,1088,16720252,15368
2000,29155,378,4122,83316688,20213
2000,29157,465,7688,183665687,23890
2000,29159,1003,16558,392335869,23695
2000,29161,1047,11018,215365744,19547
2000,29163,406,4297,95813108,22298
2000,29165,1830,31021,1017887556,32813
2000,29167,542,5518,105635528,19144
2000,29169,662,5949,103197620,17347
2000,29171,100,609,9398943,15433
2000,29173,186,2262,55285386,24441
2000,29175,553,7627,168749535,22125
2000,29177,377,3246,69039227,21269
2000,29179,178,1266,25754390,20343
2000,29181,222,1729,28268962,16350
2000,29183,6275,84585,2483433142,29360
2000,29185,172,1591,22512714,14150
2000,29186,359,4837,119589871,24724
2000,29187,1195,14920,309970749,20776
2000,29189,41565,801125,31027531993,38730
2000,29195,556,7835,168495676,21506
2000,29197,90,395,6286026,15914
2000,29199,127,689,10514082,15260
2000,29201,1090,12561,272980372,21732
2000,29203,148,1400,21858536,15613
2000,29205,163,1530,34736293,22703
2000,29207,756,8682,168986234,19464
2000,29209,658,5377,104363944,19409
2000,29211,110,2262,48263466,21337
2000,29213,1729,22109,437431762,19785
2000,29215,476,4265,81314225,19065
2000,29217,510,5643,123662853,21914
2000,29219,527,5675,130158994,22936
2000,29221,332,2840,54624105,19234
2000,29223,228,1781,28670069,16098
2000,29225,553,5097,106954390,20984
2000,29227,53,230,3443659,14972
2000,29229,350,3579,64579346,18044
2000,30001,417,2412,46522889,19288
2000,30003,232,2976,64516073,21679
2000,30005,179,800,11999917,15000
2000,30007,124,894,21389973,23926
2000,30009,335,1753,29679238,16931
2000,30011,32,121,1940625,16038
2000,30013,2625,26880,611882149,22763
2000,30015,183,667,9871585,14800
2000,30017,431,3653,69094423,18914
2000,30019,78,496,10168896,20502
2000,30021,335,2623,48656522,18550
2000,30023,259,2101,39878337,18981
2000,30025,128,708,16483843,23282
2000,30027,434,3023,58342805,19300
2000,30029,3279,27410,635759656,23194
2000,30031,3555,27582,614528796,22280
2000,30033,29,152,2113365,13904
2000,30035,310,2616,49374791,18874
2000,30037,16,61,949402,15564
2000,30039,93,497,8822074,17751
2000,30041,532,4606,93229666,20241
2000,30043,198,1297,35012061,26995
2000,30045,60,183,2858381,15620
2000,30047,793,7133,148977862,20886
2000,30049,2101,19900,475258032,23882
2000,30051,81,409,8556316,20920
2000,30053,613,3718,73799090,19849
2000,30055,67,353,7179661,20339
2000,30057,331,1319,24915605,18890
2000,30059,80,415,7028263,16936
2000,30061,125,755,11748936,15562
2000,30063,3793,40178,965504706,24031
2000,30065,141,664,11176559,16832
2000,30067,801,4700,87064408,18524
2000,30069,11,32,525164,16411
2000,30071,169,902,15664483,17366
2000,30073,215,1404,27410651,19523
2000,30075,76,212,2811845,13263
2000,30077,162,1107,22882490,20671
2000,30079,38,113,2072399,18340
2000,30081,1252,7519,158188877,21039
2000,30083,424,3138,65655952,20923
2000,30085,246,2319,39216903,16911
2000,30087,213,3154,96056028,30455
2000,30089,366,2044,37718883,18453
2000,30091,165,924,14911116,16138
2000,30093,1196,11649,281423201,24159
2000,30095,242,2532,100819513,39818
2000,30097,146,706,12818343,18156
2000,30099,197,1103,20991994,19032
2000,30101,226,1237,26515105,21435
2000,30103,30,109,1825637,16749
2000,30105,265,1863,33635010,18054
2000,30107,66,370,5573106,15062
2000,30109,25,146,2087682,14299
2000,30111,5160,56498,1469693012,26013
2000,31001,900,12857,297300616,23124
2000,31003,222,1484,26187282,17646
2000,31005,14,61,793184,13003
