fips,year,new_fips
39065,1992,39065
39067,1992,39067
39069,1992,39069
39071,1992,39071
39073,1992,39073
39075,1992,39075
39077,1992,39077
39079,1992,39079
39081,1992,39081
39083,1992,39083
39085,1992,39085
39087,1992,39087
39089,1992,39089
39091,1992,39091
39093,1992,39093
39095,1992,39095
39097,1992,39097
39099,1992,39099
39101,1992,39101
39103,1992,39103
39105,1992,39105
39107,1992,39107
39109,1992,39109
39111,1992,39111
39113,1992,39113
39115,1992,39115
39117,1992,39117
39119,1992,39119
39121,1992,39121
39123,1992,39123
39125,1992,39125
39127,1992,39127
39129,1992,39129
39131,1992,39131
39133,1992,39133
39135,1992,39135
39137,1992,39137
39139,1992,39139
39141,1992,39141
39143,1992,39143
39145,1992,39145
39147,1992,39147
39149,1992,39149
39151,1992,39151
39153,1992,39153
39155,1992,39155
39157,1992,39157
39159,1992,39159
39161,1992,39161
39163,1992,39163
39165,1992,39165
39167,1992,39167
39169,1992,39169
39171,1992,39171
39173,1992,39173
39175,1992,39175
40001,1992,40001
40003,1992,40003
40005,1992,40005
40007,1992,40007
40009,1992,40009
40011,1992,40011
40013,1992,40013
40015,1992,40015
40017,1992,40017
40019,1992,40019
40021,1992,40021
40023,1992,40023
40025,1992,40025
40027,1992,40027
40029,1992,40029
40031,1992,40031
40033,1992,40033
40035,1992,40035
40037,1992,40037
40039,1992,40039
40041,1992,40041
40043,1992,40043
40045,1992,40045
40047,1992,40047
40049,1992,40049
40051,1992,40051
40053,1992,40053
40055,1992,40055
40057,1992,40057
40059,1992,40059
40061,1992,40061
40063,1992,40063
40065,1992,40065
40067,1992,40067
40069,1992,40069
40071,1992,40071
40073,1992,40073
40075,1992,40075
40077,1992,40077
40079,1992,40079
40081,1992,40081
40083,1992,40083
40085,1992,40085
40087,1992,40087
40089,1992,40089
40091,1992,40091
40093,1992,40093
40095,1992,40095
40097,1992,40097
40099,1992,40099
40101,1992,40101
40103,1992,40103
40105,1992,40105
40107,1992,40107
40109,1992,40109
40111,1992,40111
40113,1992,40113
40115,1992,40115
40117,1992,40117
40119,1992,40119
40121,1992,40121
40123,1992,40123
40125,1992,40125
40127,1992,40127
40129,1992,40129
40131,1992,40131
40133,1992,40133
40135,1992,40135
40137,1992,40137
40139,1992,40139
40141,1992,40141
40143,1992,40143
40145,1992,40145
40147,1992,40147
40149,1992,40149
40151,1992,40151
40153,1992,40153
41001,1992,41001
41003,1992,41003
41005,1992,41005
41007,1992,41007
41009,1992,41009
41011,1992,41011
41013,1992,41013
41015,1992,41015
41017,1992,41017
41019,1992,41019
41021,1992,41021
41023,1992,41023
41025,1992,41025
41027,1992,41027
41029,1992,41029
41031,1992,41031
41033,1992,41033
41035,1992,41035
41037,1992,41037
41039,1992,41039
41041,1992,41041
41043,1992,41043
41045,1992,41045
41047,1992,41047
41049,1992,41049
41051,1992,41051
41053,1992,41053
41055,1992,41055
41057,1992,41057
41059,1992,41059
41061,1992,41061
41063,1992,41063
41065,1992,41065
41067,1992,41067
41069,1992,41069
41071,1992,41071
42001,1992,42001
42003,1992,42003
42005,1992,42005
42007,1992,42007
42009,1992,42009
42011,1992,42011
42013,1992,42013
42015,1992,42015
42017,1992,42017
42019,1992,42019
42021,1992,42021
42023,1992,42023
42025,1992,42025
42027,1992,42027
42029,1992,42029
42031,1992,42031
42033,1992,42033
42035,1992,42035
42037,1992,42037
42039,1992,42039
42041,1992,42041
42043,1992,42043
42045,1992,42045
42047,1992,42047
42049,1992,42049
42051,1992,42051
42053,1992,42053
42055,1992,42055
42057,1992,42057
42059,1992,42059
42061,1992,42061
42063,1992,42063
42065,1992,42065
42067,1992,42067
42069,1992,42069
42071,1992,42071
42073,1992,42073
42075,1992,42075
42077,1992,42077
42079,1992,42079
42081,1992,42081
42083,1992,42083
42085,1992,42085
42087,1992,42087
42089,1992,42089
42091,1992,42091
42093,1992,42093
42095,1992,42095
42097,1992,42097
42099,1992,42099
42101,1992,42101
42103,1992,42103
42105,1992,42105
42107,1992,42107
42109,1992,42109
42111,1992,42111
42113,1992,42113
42115,1992,42115
42117,1992,42117
42119,1992,42119
42121,1992,42121
42123,1992,42123
42125,1992,42125
42127,1992,42127
42129,1992,42129
42131,1992,42131
42133,1992,42133
44001,1992,44001
44003,1992,44003
44005,1992,44005
44007,1992,44007
44009,1992,44009
45001,1992,45001
45003,1992,45003
45005,1992,45005
45007,1992,45007
45009,1992,45009
45011,1992,45011
45013,1992,45013
45015,1992,45015
45017,1992,45017
45019,1992,45019
45021,1992,45021
45023,1992,45023
45025,1992,45025
45027,1992,45027
45029,1992,45029
45031,1992,45031
45033,1992,45033
45035,1992,45035
45037,1992,45037
45039,1992,45039
45041,1992,45041
45043,1992,45043
45045,1992,45045
45047,1992,45047
45049,1992,45049
45051,1992,45051
45053,1992,45053
45055,1992,45055
45057,1992,45057
45059,1992,45059
45061,1992,45061
45063,1992,45063
45065,1992,45065
45067,1992,45067
45069,1992,45069
45071,1992,45071
45073,1992,45073
45075,1992,45075
45077,1992,45077
45079,1992,45079
45081,1992,45081
45083,1992,45083
45085,1992,45085
45087,1992,45087
45089,1992,45089
45091,1992,45091
46003,1992,46003
46005,1992,46005
46007,1992,46007
46009,1992,46009
46011,1992,46011
46013,1992,46013
46015,1992,46015
46017,1992,46017
46019,1992,46019
46021,1992,46021
46023,1992,46023
46025,1992,46025
46027,1992,46027
46029,1992,46029
46031,1992,46031
46033,1992,46033
46035,1992,46035
46037,1992,46037
46039,1992,46039
46041,1992,46041
46043,1992,46043
46045,1992,46045
46047,1992,46047
46049,1992,46049
46051,1992,46051
46053,1992,46053
46055,1992,46055
46057,1992,46057
46059,1992,46059
46061,1992,46061
46063,1992,46063
46065,1992,46065
46067,1992,46067
46069,1992,46069
46071,1992,46071
46073,1992,46073
46075,1992,46075
46077,1992,46077
46079,1992,46079
46081,1992,46081
46083,1992,46083
46085,1992,46085
46087,1992,46087
46089,1992,46089
46091,1992,46091
46093,1992,46093
46095,1992,46095
46097,1992,46097
46099,1992,46099
46101,1992,46101
46103,1992,46103
46105,1992,46105
46107,1992,46107
46109,1992,46109
46111,1992,46111
46113,1992,46113
46115,1992,46115
46117,1992,46117
46119,1992,46119
46121,1992,46121
46123,1992,46123
46125,1992,46125
46127,1992,46127
46129,1992,46129
46135,1992,46135
46137,1992,46137
47001,1992,47001
47003,1992,47003
47005,1992,47005
47007,1992,47007
47009,1992,47009
47011,1992,47011
47013,1992,47013
47015,1992,47015
47017,1992,47017
47019,1992,47019
47021,1992,47021
47023,1992,47023
47025,1992,47025
47027,1992,47027
47029,1992,47029
47031,1992,47031
47033,1992,47033
47035,1992,47035
47037,1992,47037
47039,1992,47039
47041,1992,47041
47043,1992,47043
47045,1992,47045
47047,1992,47047
47049,1992,47049
47051,1992,47051
47053,1992,47053
47055,1992,47055
47057,1992,47057
47059,1992,47059
47061,1992,47061
47063,1992,47063
47065,1992,47065
47067,1992,47067
47069,1992,47069
47071,1992,47071
47073,1992,47073
47075,1992,47075
47077,1992,47077
47079,1992,47079
47081,1992,47081
47083,1992,47083
47085,1992,47085
47087,1992,47087
47089,1992,47089
47091,1992,47091
47093,1992,47093
47095,1992,47095
47097,1992,47097
47099,1992,47099
47101,1992,47101
47103,1992,47103
47105,1992,47105
47107,1992,47107
47109,1992,47109
47111,1992,47111
47113,1992,47113
47115,1992,47115
47117,1992,47117
47119,1992,47119
47121,1992,47121
47123,1992,47123
47125,1992,47125
47127,1992,47127
47129,1992,47129
47131,1992,47131
47133,1992,47133
47135,1992,47135
47137,1992,47137
47139,1992,47139
47141,1992,47141
47143,1992,47143
47145,1992,47145
47147,1992,47147
47149,1992,47149
47151,1992,47151
47153,1992,47153
47155,1992,47155
47157,1992,47157
47159,1992,47159
47161,1992,47161
47163,1992,47163
47165,1992,47165
47167,1992,47167
47169,1992,47169
47171,1992,47171
47173,1992,47173
47175,1992,47175
47177,1992,47177
47179,1992,47179
47181,1992,47181
47183,1992,47183
47185,1992,47185
47187,1992,47187
47189,1992,47189
48001,1992,48001
48003,1992,48003
48005,1992,48005
48007,1992,48007
48009,1992,48009
48011,1992,48011
48013,1992,48013
48015,1992,48015
48017,1992,48017
48019,1992,48019
48021,1992,48021
48023,1992,48023
48025,1992,48025
48027,1992,48027
48029,1992,48029
48031,1992,48031
48035,1992,48035
48037,1992,48037
48039,1992,48039
48041,1992,48041
48043,1992,48043
48045,1992,48045
48047,1992,48047
48049,1992,48049
48051,1992,48051
48053,1992,48053
48055,1992,48055
48057,1992,48057
48059,1992,48059
48061,1992,48061
48063,1992,48063
48065,1992,48065
48067,1992,48067
48069,1992,48069
48071,1992,48071
48073,1992,48073
48075,1992,48075
48077,1992,48077
48079,1992,48079
48081,1992,48081
48083,1992,48083
48085,1992,48085
48087,1992,48087
48089,1992,48089
48091,1992,48091
48093,1992,48093
48095,1992,48095
48097,1992,48097
48099,1992,48099
48101,1992,48101
48103,1992,48103
48105,1992,48105
48107,1992,48107
48109,1992,48109
48111,1992,48111
48113,1992,48113
48115,1992,48115
48117,1992,48117
48119,1992,48119
48121,1992,48121
48123,1992,48123
48125,1992,48125
48127,1992,48127
48129,1992,48129
48131,1992,48131
48133,1992,48133
48135,1992,48135
48137,1992,48137
48139,1992,48139
48141,1992,48141
48143,1992,48143
48145,1992,48145
48147,1992,48147
48149,1992,48149
48151,1992,48151
48153,1992,48153
48155,1992,48155
48157,1992,48157
48159,1992,48159
48161,1992,48161
48163,1992,48163
48165,1992,48165
48167,1992,48167
48169,1992,48169
48171,1992,48171
48173,1992,48173
48175,1992,48175
48177,1992,48177
48179,1992,48179
48181,1992,48181
48183,1992,48183
48185,1992,48185
48187,1992,48187
48189,1992,48189
48191,1992,48191
48193,1992,48193
48195,1992,48195
48197,1992,48197
48199,1992,48199
48201,1992,48201
48203,1992,48203
48205,1992,48205
48207,1992,48207
48209,1992,48209
48211,1992,48211
48213,1992,48213
48215,1992,48215
48217,1992,48217
48219,1992,48219
48221,1992,48221
48223,1992,48223
48225,1992,48225
48227,1992,48227
48229,1992,48229
48231,1992,48231
48233,1992,48233
48235,1992,48235
48237,1992,48237
48239,1992,48239
48241,1992,48241
48243,1992,48243
48245,1992,48245
48247,1992,48247
48249,1992,48249
48251,1992,48251
48253,1992,48253
48255,1992,48255
48257,1992,48257
48259,1992,48259
48261,1992,48261
48263,1992,48263
48265,1992,48265
48267,1992,48267
48269,1992,48269
48271,1992,48271
48273,1992,48273
48275,1992,48275
48277,1992,48277
48279,1992,48279
48281,1992,48281
48283,1992,48283
48285,1992,48285
48287,1992,48287
48289,1992,48289
48291,1992,48291
48293,1992,48293
48295,1992,48295
48297,1992,48297
48299,1992,48299
48303,1992,48303
48305,1992,48305
48307,1992,48307
48309,1992,48309
48311,1992,48311
48313,1992,48313
48315,1992,48315
48317,1992,48317
48319,1992,48319
48321,1992,48321
48323,1992,48323
48325,1992,48325
48327,1992,48327
48329,1992,48329
48331,1992,48331
48333,1992,48333
48335,1992,48335
48337,1992,48337
48339,1992,48339
48341,1992,48341
48343,1992,48343
48345,1992,48345
48347,1992,48347
48349,1992,48349
48351,1992,48351
48353,1992,48353
48355,1992,48355
48357,1992,48357
48359,1992,48359
48361,1992,48361
48363,1992,48363
48365,1992,48365
48367,1992,48367
48369,1992,48369
48371,1992,48371
48373,1992,48373
48375,1992,48375
48377,1992,48377
48379,1992,48379
48381,1992,48381
48383,1992,48383
48385,1992,48385
48387,1992,48387
48389,1992,48389
48391,1992,48391
48393,1992,48393
48395,1992,48395
48397,1992,48397
48399,1992,48399
48401,1992,48401
48403,1992,48403
48405,1992,48405
48407,1992,48407
48409,1992,48409
48411,1992,48411
48413,1992,48413
48415,1992,48415
48417,1992,48417
48419,1992,48419
48421,1992,48421
48423,1992,48423
48425,1992,48425
48427,1992,48427
48429,1992,48429
48431,1992,48431
48433,1992,48433
48435,1992,48435
48437,1992,48437
48439,1992,48439
48441,1992,48441
48443,1992,48443
48445,1992,48445
48447,1992,48447
48449,1992,48449
48451,1992,48451
48453,1992,48453
48455,1992,48455
48457,1992,48457
48459,1992,48459
48461,1992,48461
48463,1992,48463
48465,1992,48465
48467,1992,48467
48469,1992,48469
48471,1992,48471
48473,1992,48473
48475,1992,48475
48477,1992,48477
48479,1992,48479
48481,1992,48481
48483,1992,48483
48485,1992,48485
48487,1992,48487
48489,1992,48489
48491,1992,48491
48493,1992,48493
48495,1992,48495
48497,1992,48497
48499,1992,48499
48501,1992,48501
48503,1992,48503
48505,1992,48505
48507,1992,48507
49001,1992,49001
49003,1992,49003
49005,1992,49005
49007,1992,49007
49009,1992,49009
49011,1992,49011
49013,1992,49013
49015,1992,49015
49017,1992,49017
49019,1992,49019
49021,1992,49021
49023,1992,49023
49025,1992,49025
49027,1992,49027
49029,1992,49029
49031,1992,49031
49033,1992,49033
49035,1992,49035
49037,1992,49037
49039,1992,49039
49041,1992,49041
49043,1992,49043
49045,1992,49045
49047,1992,49047
49049,1992,49049
49051,1992,49051
49053,1992,49053
49055,1992,49055
49057,1992,49057
50001,1992,50001
50003,1992,50003
50005,1992,50005
50007,1992,50007
50009,1992,50009
50011,1992,50011
50013,1992,50013
50015,1992,50015
50017,1992,50017
50019,1992,50019
50021,1992,50021
50023,1992,50023
50025,1992,50025
50027,1992,50027
51001,1992,51001
51003,1992,51003
51005,1992,51005
51007,1992,51007
51009,1992,51009
51011,1992,51011
51013,1992,51013
51015,1992,51015
51017,1992,51017
51019,1992,51019
51021,1992,51021
51023,1992,51023
51025,1992,51025
51027,1992,51027
51029,1992,51029
51031,1992,51031
51033,1992,51033
51035,1992,51035
51036,1992,51036
51037,1992,51037
51041,1992,51041
51043,1992,51043
51045,1992,51045
51047,1992,51047
51049,1992,51049
51051,1992,51051
51053,1992,51053
51057,1992,51057
51059,1992,51059
51061,1992,51061
51063,1992,51063
51065,1992,51065
51067,1992,51067
51069,1992,51069
51071,1992,51071
51073,1992,51073
51075,1992,51075
51077,1992,51077
51079,1992,51079
51081,1992,51081
51083,1992,51083
51085,1992,51085
51087,1992,51087
51089,1992,51089
51091,1992,51091
51093,1992,51093
51095,1992,51095
51097,1992,51097
51099,1992,51099
51101,1992,51101
51103,1992,51103
51105,1992,51105
51107,1992,51107
51109,1992,51109
51111,1992,51111
51113,1992,51113
51115,1992,51115
51117,1992,51117
51119,1992,51119
51121,1992,51121
51125,1992,51125
51127,1992,51127
51131,1992,51131
51133,1992,51133
51135,1992,51135
51137,1992,51137
51139,1992,51139
51141,1992,51141
51143,1992,51143
51145,1992,51145
51147,1992,51147
51149,1992,51149
51153,1992,51153
51155,1992,51155
51157,1992,51157
51159,1992,51159
51161,1992,51161
51163,1992,51163
51165,1992,51165
51167,1992,51167
51169,1992,51169
51171,1992,51171
51173,1992,51173
51175,1992,51175
51177,1992,51177
51179,1992,51179
51181,1992,51181
51183,1992,51183
51185,1992,51185
51187,1992,51187
51191,1992,51191
51193,1992,51193
51195,1992,51195
51197,1992,51197
51199,1992,51199
51510,1992,51059
51515,1992,51019
51520,1992,51191
51530,1992,51163
51540,1992,51003
51550,1992,51710
51570,1992,51053
51580,1992,51005
51590,1992,51143
51595,1992,51081
51600,1992,51059
51610,1992,51059
51620,1992,51175
51630,1992,51177
51640,1992,51035
51650,1992,51199
51660,1992,51165
51670,1992,51149
51678,1992,51163
51680,1992,51031
51683,1992,51153
51685,1992,51153
51690,1992,51089
51700,1992,51199
51710,1992,51710
51720,1992,51195
51730,1992,51053
51735,1992,51199
51740,1992,51710
51750,1992,51121
51760,1992,51087
51770,1992,51161
51775,1992,51161
51790,1992,51015
51800,1992,51800
51810,1992,51810
51820,1992,51015
51830,1992,51095
51840,1992,51069
53001,1992,53001
53003,1992,53003
53005,1992,53005
53007,1992,53007
53009,1992,53009
53011,1992,53011
53013,1992,53013
53015,1992,53015
53017,1992,53017
53019,1992,53019
53021,1992,53021
53023,1992,53023
53025,1992,53025
53027,1992,53027
53029,1992,53029
53031,1992,53031
53033,1992,53033
53035,1992,53035
53037,1992,53037
53039,1992,53039
53041,1992,53041
53043,1992,53043
53045,1992,53045
53047,1992,53047
53049,1992,53049
53051,1992,53051
53053,1992,53053
53055,1992,53055
53057,1992,53057
53059,1992,53059
53061,1992,53061
53063,1992,53063
53065,1992,53065
53067,1992,53067
53069,1992,53069
53071,1992,53071
53073,1992,53073
53075,1992,53075
53077,1992,53077
54001,1992,54001
54003,1992,54003
54005,1992,54005
54007,1992,54007
54009,1992,54009
54011,1992,54011
54013,1992,54013
54015,1992,54015
54017,1992,54017
54019,1992,54019
54021,1992,54021
54023,1992,54023
54025,1992,54025
54027,1992,54027
54029,1992,54029
54031,1992,54031
54033,1992,54033
54035,1992,54035
54037,1992,54037
54039,1992,54039
54041,1992,54041
54043,1992,54043
54045,1992,54045
54047,1992,54047
54049,1992,54049
54051,1992,54051
54053,1992,54053
54055,1992,54055
54057,1992,54057
54059,1992,54059
54061,1992,54061
54063,1992,54063
54065,1992,54065
54067,1992,54067
54069,1992,54069
54071,1992,54071
54073,1992,54073
54075,1992,54075
54077,1992,54077
54079,1992,54079
54081,1992,54081
54083,1992,54083
54085,1992,54085
54087,1992,54087
54089,1992,54089
54091,1992,54091
54093,1992,54093
54095,1992,54095
54097,1992,54097
54099,1992,54099
54101,1992,54101
54103,1992,54103
54105,1992,54105
54107,1992,54107
54109,1992,54109
55001,1992,55001
55003,1992,55003
55005,1992,55005
55007,1992,55007
55009,1992,55009
55011,1992,55011
55013,1992,55013
55015,1992,55015
55017,1992,55017
55019,1992,55019
55021,1992,55021
55023,1992,55023
55025,1992,55025
55027,1992,55027
55029,1992,55029
55031,1992,55031
55033,1992,55033
55035,1992,55035
55037,1992,55037
55039,1992,55039
55041,1992,55041
55043,1992,55043
55045,1992,55045
55047,1992,55047
55049,1992,55049
55051,1992,55051
55053,1992,55053
55055,1992,55055
55057,1992,55057
55059,1992,55059
55061,1992,55061
55063,1992,55063
55065,1992,55065
55067,1992,55067
55069,1992,55069
55071,1992,55071
55073,1992,55073
55075,1992,55075
55077,1992,55077
55078,1992,55115
55079,1992,55079
55081,1992,55081
55083,1992,55083
55085,1992,55085
55087,1992,55087
55089,1992,55089
55091,1992,55091
55093,1992,55093
55095,1992,55095
55097,1992,55097
55099,1992,55099
55101,1992,55101
55103,1992,55103
55105,1992,55105
55107,1992,55107
55109,1992,55109
55111,1992,55111
55113,1992,55113
55115,1992,55115
55117,1992,55117
55119,1992,55119
55121,1992,55121
55123,1992,55123
55125,1992,55125
55127,1992,55127
55129,1992,55129
55131,1992,55131
55133,1992,55133
55135,1992,55135
55137,1992,55137
55139,1992,55139
55141,1992,55141
56001,1992,56001
56003,1992,56003
56005,1992,56005
56007,1992,56007
56009,1992,56009
56011,1992,56011
56013,1992,56013
56015,1992,56015
56017,1992,56017
56019,1992,56019
56021,1992,56021
56023,1992,56023
56025,1992,56025
56027,1992,56027
56029,1992,56029
56031,1992,56031
56033,1992,56033
56035,1992,56035
56037,1992,56037
56039,1992,56039
56041,1992,56041
56043,1992,56043
56045,1992,56045
01001,1993,01001
01003,1993,01003
01005,1993,01005
01007,1993,01007
01009,1993,01009
01011,1993,01011
01013,1993,01013
01015,1993,01015
01017,1993,01017
01019,1993,01019
01021,1993,01021
01023,1993,01023
01025,1993,01025
01027,1993,01027
01029,1993,01029
01031,1993,01031
01033,1993,01033
01035,1993,01035
01037,1993,01037
01039,1993,01039
01041,1993,01041
01043,1993,01043
01045,1993,01045
01047,1993,01047
01049,1993,01049
01051,1993,01051
01053,1993,01053
01055,1993,01055
01057,1993,01057
01059,1993,01059
01061,1993,01061
01063,1993,01063
01065,1993,01065
01067,1993,01067
01069,1993,01069
01071,1993,01071
01073,1993,01073
01075,1993,01075
01077,1993,01077
01079,1993,01079
01081,1993,01081
01083,1993,01083
01085,1993,01085
01087,1993,01087
01089,1993,01089
01091,1993,01091
01093,1993,01093
01095,1993,01095
01097,1993,01097
01099,1993,01099
01101,1993,01101
01103,1993,01103
01105,1993,01105
01107,1993,01107
01109,1993,01109
01111,1993,01111
01113,1993,01113
01115,1993,01115
01117,1993,01117
01119,1993,01119
01121,1993,01121
01123,1993,01123
01125,1993,01125
01127,1993,01127
01129,1993,01129
01131,1993,01131
01133,1993,01133
04001,1993,04001
04003,1993,04003
04005,1993,04005
04007,1993,04007
04009,1993,04009
04011,1993,04011
04012,1993,04012
04013,1993,04013
04015,1993,04015
04017,1993,04017
04019,1993,04019
04021,1993,04021
04023,1993,04023
04025,1993,04025
04027,1993,04027
05001,1993,05001
05003,1993,05003
05005,1993,05005
05007,1993,05007
05009,1993,05009
05011,1993,05011
05013,1993,05013
05015,1993,05015
05017,1993,05017
05019,1993,05019
05021,1993,05021
05023,1993,05023
05025,1993,05025
05027,1993,05027
05029,1993,05029
05031,1993,05031
05033,1993,05033
05035,1993,05035
05037,1993,05037
05039,1993,05039
05041,1993,05041
05043,1993,05043
05045,1993,05045
05047,1993,05047
05049,1993,05049
05051,1993,05051
05053,1993,05053
05055,1993,05055
05057,1993,05057
05059,1993,05059
05061,1993,05061
05063,1993,05063
05065,1993,05065
05067,1993,05067
05069,1993,05069
05071,1993,05071
05073,1993,05073
05075,1993,05075
05077,1993,05077
05079,1993,05079
05081,1993,05081
05083,1993,05083
05085,1993,05085
05087,1993,05087
05089,1993,05089
05091,1993,05091
05093,1993,05093
05095,1993,05095
05097,1993,05097
05099,1993,05099
05101,1993,05101
05103,1993,05103
05105,1993,05105
05107,1993,05107
05109,1993,05109
05111,1993,05111
05113,1993,05113
05115,1993,05115
05117,1993,05117
05119,1993,05119
05121,1993,05121
05123,1993,05123
05125,1993,05125
05127,1993,05127
05129,1993,05129
05131,1993,05131
05133,1993,05133
05135,1993,05135
05137,1993,05137
05139,1993,05139
05141,1993,05141
05143,1993,05143
05145,1993,05145
05147,1993,05147
05149,1993,05149
06001,1993,06001
06003,1993,06003
06005,1993,06005
06007,1993,06007
06009,1993,06009
06011,1993,06011
06013,1993,06013
06015,1993,06015
06017,1993,06017
06019,1993,06019
06021,1993,06021
06023,1993,06023
06025,1993,06025
06027,1993,06027
06029,1993,06029
06031,1993,06031
06033,1993,06033
06035,1993,06035
06037,1993,06037
06039,1993,06039
06041,1993,06041
06043,1993,06043
06045,1993,06045
06047,1993,06047
06049,1993,06049
06051,1993,06051
06053,1993,06053
06055,1993,06055
06057,1993,06057
06059,1993,06059
06061,1993,06061
06063,1993,06063
06065,1993,06065
06067,1993,06067
06069,1993,06069
06071,1993,06071
06073,1993,06073
06075,1993,06075
06077,1993,06077
06079,1993,06079
06081,1993,06081
06083,1993,06083
06085,1993,06085
06087,1993,06087
06089,1993,06089
06091,1993,06091
06093,1993,06093
06095,1993,06095
06097,1993,06097
06099,1993,06099
06101,1993,06101
06103,1993,06103
06105,1993,06105
06107,1993,06107
06109,1993,06109
06111,1993,06111
06113,1993,06113
06115,1993,06115
08001,1993,08031
08003,1993,08003
08005,1993,08005
08007,1993,08007
08009,1993,08009
08011,1993,08011
08013,1993,08031
08015,1993,08015
08017,1993,08017
08019,1993,08019
08021,1993,08021
08023,1993,08023
08025,1993,08025
08027,1993,08027
08029,1993,08029
08031,1993,08031
08033,1993,08033
08035,1993,08035
08037,1993,08037
08039,1993,08039
08041,1993,08041
08043,1993,08043
08045,1993,08045
08047,1993,08047
08049,1993,08049
08051,1993,08051
08053,1993,08053
08055,1993,08055
08057,1993,08057
08059,1993,08031
08061,1993,08061
08063,1993,08063
08065,1993,08065
08067,1993,08067
08069,1993,08069
08071,1993,08071
08073,1993,08073
08075,1993,08075
08077,1993,08077
08079,1993,08079
08081,1993,08081
08083,1993,08083
08085,1993,08085
08087,1993,08087
08089,1993,08089
08091,1993,08091
08093,1993,08093
08095,1993,08095
08097,1993,08097
08099,1993,08099
08101,1993,08101
08103,1993,08103
08105,1993,08105
08107,1993,08107
08109,1993,08109
08111,1993,08111
08113,1993,08113
08115,1993,08115
08117,1993,08117
08119,1993,08119
08121,1993,08121
08123,1993,08031
08125,1993,08125
09001,1993,09001
09003,1993,09003
09005,1993,09005
09007,1993,09007
09009,1993,09009
09011,1993,09011
09013,1993,09013
09015,1993,09015
10001,1993,10001
10003,1993,10003
10005,1993,10005
11001,1993,11001
12001,1993,12001
12003,1993,12003
12005,1993,12005
12007,1993,12007
12009,1993,12009
12011,1993,12011
12013,1993,12013
12015,1993,12015
12017,1993,12017
12019,1993,12019
12021,1993,12021
12023,1993,12023
12027,1993,12027
12029,1993,12029
12031,1993,12031
12033,1993,12033
12035,1993,12035
12037,1993,12037
12039,1993,12039
12041,1993,12041
12043,1993,12043
12045,1993,12045
12047,1993,12047
12049,1993,12049
12051,1993,12051
12053,1993,12053
12055,1993,12055
12057,1993,12057
12059,1993,12059
12061,1993,12061
12063,1993,12063
12065,1993,12065
12067,1993,12067
12069,1993,12069
12071,1993,12071
12073,1993,12073
12075,1993,12075
12077,1993,12077
12079,1993,12079
12081,1993,12081
12083,1993,12083
12085,1993,12085
12086,1993,12086
12087,1993,12087
12089,1993,12089
12091,1993,12091
12093,1993,12093
12095,1993,12095
12097,1993,12097
12099,1993,12099
12101,1993,12101
12103,1993,12103
12105,1993,12105
12107,1993,12107
12109,1993,12109
12111,1993,12111
12113,1993,12113
12115,1993,12115
12117,1993,12117
12119,1993,12119
12121,1993,12121
12123,1993,12123
12125,1993,12125
12127,1993,12127
12129,1993,12129
12131,1993,12131
12133,1993,12133
13001,1993,13001
13003,1993,13003
13005,1993,13005
13007,1993,13007
13009,1993,13009
13011,1993,13011
13013,1993,13013
13015,1993,13015
13017,1993,13017
13019,1993,13019
13021,1993,13021
13023,1993,13023
13025,1993,13025
13027,1993,13027
13029,1993,13029
13031,1993,13031
13033,1993,13033
13035,1993,13035
13037,1993,13037
13039,1993,13039
13043,1993,13043
13045,1993,13045
13047,1993,13047
13049,1993,13049
13051,1993,13051
13053,1993,13053
13055,1993,13055
13057,1993,13057
13059,1993,13059
13061,1993,13061
13063,1993,13063
13065,1993,13065
13067,1993,13067
13069,1993,13069
13071,1993,13071
13073,1993,13073
13075,1993,13075
13077,1993,13077
13079,1993,13079
13081,1993,13081
13083,1993,13083
13085,1993,13085
13087,1993,13087
13089,1993,13089
13091,1993,13091
13093,1993,13093
13095,1993,13095
13097,1993,13097
13099,1993,13099
13101,1993,13101
13103,1993,13103
13105,1993,13105
13107,1993,13107
13109,1993,13109
13111,1993,13111
13113,1993,13113
13115,1993,13115
13117,1993,13117
13119,1993,13119
13121,1993,13121
13123,1993,13123
13125,1993,13125
13127,1993,13127
13129,1993,13129
13131,1993,13131
13133,1993,13133
13135,1993,13135
13137,1993,13137
13139,1993,13139
13141,1993,13141
13143,1993,13143
13145,1993,13145
13147,1993,13147
13149,1993,13149
13151,1993,13151
13153,1993,13153
13155,1993,13155
13157,1993,13157
13159,1993,13159
13161,1993,13161
13163,1993,13163
13165,1993,13165
13167,1993,13167
13169,1993,13169
13171,1993,13171
13173,1993,13173
13175,1993,13175
13177,1993,13177
13179,1993,13179
13181,1993,13181
13183,1993,13183
13185,1993,13185
13187,1993,13187
13189,1993,13189
13191,1993,13191
13193,1993,13193
13195,1993,13195
13197,1993,13197
13199,1993,13199
13201,1993,13201
13205,1993,13205
13207,1993,13207
13209,1993,13209
13211,1993,13211
13213,1993,13213
13215,1993,13215
13217,1993,13217
13219,1993,13219
13221,1993,13221
13223,1993,13223
13225,1993,13225
13227,1993,13227
13229,1993,13229
13231,1993,13231
13233,1993,13233
13235,1993,13235
13237,1993,13237
13239,1993,13239
13241,1993,13241
13243,1993,13243
13245,1993,13245
13247,1993,13247
13249,1993,13249
13251,1993,13251
13253,1993,13253
13255,1993,13255
13257,1993,13257
13259,1993,13259
13261,1993,13261
13263,1993,13263
13265,1993,13265
